"Fundplatz";"Grabkomplexnummer";"Grabkomplexbezeichnung";"Grabkomplexbeschreibung";"Grabkomplexerhaltung";"Hügeleinbauten";"Grabstele";"Hügelerweiterung";"Einfachgrablage"
1752;1782;"Grab 102";"Zwischen den Steinkreisen der Gräber 100 und 104 B gelegen, nur vereinzelte Steine, keine Grababdeckung nachgewiesen; Steinkreis aus senkrecht gestellten Kalksteinplatten, überlagert Steinkreis von Grab 100, stößt an evtl. vorhandenen Steinkreis von Grab ";2;0;0;0;
1752;1783;"Grab 103";"""Kleine, rechteckige, Nord-Süd ausgerichtete Steinpackung von 1 x 1,20 m Ausmaßen."", im Schnittpunkt der Gräber 99, 116, 102, 105 gelegen, am Innensaum des sw Teil des Steinkreises von Grab 116; von Röhrig wohl deshalb als jünger als dieses eingestuft; er";2;0;0;0;"1"
1752;1784;"Gräber 104 A + B";"""Nord-Süd ausgerichtete, ca. 3,8 x 2,8 m große Steinpackung. Im Zentrum fehlten die Steine fast gänzlich. Die Steinpackung wurde von einem Steinkranz, zum Teil aus senkrecht gestellten Kalksteinplatten, ... umgeben. Der Steinkreis schloß im nördlichen Tei";2;0;0;0;
1752;1785;"Grab 105";"""Dreieckige Steinsetzung im Schnittpunkt der Steinkreise der Gräber 104, 110, 116 und 119. Hinweise auf ein ehemaliges Grab liegen nicht vor.""";3;0;0;0;
1752;1786;"Grab 106";"Durch einen nach Norden umgekippten flachen Kalkstein gekennzeichnetes Brandgrab, 0,4 m unter Niveau von Grab 107, am südlichen inneren Rand des Steinkreises von Grab 104 A + B gelegen";2;0;1;0;"2"
1752;1787;"Grab 107";"Durch einen umgekippten flachen Kalkstein gekennzeichnetes Brandgrab, 0,4 m über Niveau von Grab 106, am südlichen inneren Rand des Steinkreises von Grab 104 A + B gelegen";2;0;0;0;
1752;1788;"Grab 108";"Dichte Lage Kalksteine, ""die keine Struktur erkennen ließen""; darüber deutliche Erdaufwölbung [fraglich, ob überhaupt Grab]";3;0;0;0;
1752;1789;"""Grab"" 109";"""Steinpackung aus Kalksteinen, innerhalb des nordwestlichen Steinkreisbereichs von Grab 110. Westlich davon fanden sich unregelmäßig zwischen Kalksteinen verstreut die Teile eines menschlichen Skelettes. Weitere Beobachtungen der Ausgräber liegen nicht vo";3;0;0;0;
1752;1790;"Gräber 110 A-C";"""Annähernd Nord-Süd ausgerichtete, ca. 3,5 x 4 m große Steinpackung aus Kalksteinen. Die Steinpackung wurde umgeben von einem mit senkrecht gestellten Kalksteinen gebildeten, relativ intakten Steinkreis ... Der Steinkreis stieß im Nordwesten an den Steink";2;0;0;0;
1752;1791;"Gräber 111 A + B";"""Lose, Süd-Nord ausgerichtete, annähernd rechteckige Steinpackung, südwestlich an den Steinkreis von Grab 110 anschließend.""";3;0;0;0;
1752;1792;"Grab 112";"""Kleine rechteckige, Nord-Süd ausgerichtete Steinpackung von ca. 2 x 1,6 m Ausmaßen."", gelegen etwas außerhalb des s Randes des Steinkreises der Gräber 110 A-C";2;0;0;0;
1752;1793;"Grab 113";"""Von einer ehemaligen Steinpackung hatte sich so gut wie nichts erhalten.""; im s Bereich Reste eines Steinkreises ""aus heute umgekippten plattigen Kalksteinen"", der im N an Steinkreis von Grab 110 anschloß [d. h. ist jünger]; zwischen den Steinen drei Ker";3;0;0;0;
1752;1794;"Grab 114";"Brandgrab am zu rekonstruierenden n Bereich des Steinkreises von Grab 116";4;0;0;0;"2"
1752;1795;"Grab 115";"Brandgrab am zu rekonstruierenden n Bereich des Steinkreises von Grab 116, 1-2 m sö von Grab 114";4;0;0;0;"2"
1752;1796;"Grab 116";"Quadratische, N-S-ausgerichtete Steinpackung (5 x 5 m), im O Steinkreis aus senkrecht gestellten Kalksteinplatten noch vorhanden; wird berührt von Steinkreis von Grab 117 [also älter]; auf der Steinpackung einige nicht zuweisbare Keramikscherben";2;0;0;0;
1752;1797;"Grab 117";"""Annähernd quadratische Steinpackung, Nordwest-Südost ausgerichtet, mit den ungefähren Ausmaßen 6 x 5 m. Die Steinpackung war überwiegend aus Kalksteinen aufgebaut. Die Steinpackung wurde umgeben von einem Steinkreis aus senkrecht gestellten Steinplatten,";2;0;0;0;
1752;1798;"Grab 118";"""Brandbestattung (?)"", am nnw inneren Rand des Steinkreises von Grab 117 gelegen";4;0;0;0;"2"
1752;1799;"Grab 119";"""Rechteckige, ca. 4,5 x 4,5 m große Steinpackung, Nordwest-Südost ausgerichtet. Die Steinpackung wurde im Süden von einem Kranz senkrecht gestellter Kalksteinplatten umgeben. Der Steinkreis stieß im Nordosten an den Steinkreis von Grab 117 und im Nordwest";1;0;0;0;
1752;1800;"Grab 120";"Brandgrab [?] im Zwickel der Steinkreise von Grab 117 + 119, ""markiert durch einen plattigen Kalkstein""";2;0;1;0;"2"
1752;1801;"Grab 121";"Körperbestattung unmittelbar sö von Grab 120";4;0;0;0;"2"
1752;1802;"Grab 122 A";"""Sehr stark gestörte Steinpackung. Der umgebende Steinkreis ... aus senkrecht gestellten Kalksteinplatten stieß im Süden an den Steinkreis von Grab 119, im Südosten berührte ihn der Steinkranz von Grab 123 und im Norden lief er mit dem Steinkranz von Grab";3;0;0;0;
1752;1803;"Grab 122 B";"Brandgrab ca. 2 m sw der Steinpackung von Grab 122 A, am sw inneren Rand des Steinkreises gelegen";4;0;0;0;"2"
1752;1804;"Grab 123";"Annähernd quadratische Steinpackung (3,8 x 4 m), nnw ausgerichtet; Zentrum der Steinpackung durch modernen Entwässerungsgraben stark gestört; Steinkreis nur noch im O erhalten, lehnte sich an Steinkreis von Grab 122 A an [nach Röhrig selbst (S. 111) aber ";2;0;0;0;
1752;1805;"Grab 124";"""Nord-Süd orientierte, annähernd quadratische Steinpackung aus überwiegend Kalksteinen aufgebaut. Die Ausmaße betrugen ca. 3,6 x 3,6 m. Die Steine lagen sehr lose. Östlich der Steinpackung hatten sich Reste eines Steinkreises aus senkrecht gestellten Kalk";2;0;0;0;
1752;1806;"Grab 125";"Brandgrab am s inneren Rand des Steinkreises von Grab 124";4;0;0;0;"2"
1752;1807;"Grab 126";"""Im Bereich der Fläche B9 muß sich ein reich ausgestattetes Grab befunden haben, das jedoch durch den Bagger völlig zerstört wurde. Die Funde stammen alle aus dem Aushub. Dabei wollen die Ausgräber auch menschliche Skelettreste entdeckt haben."" [da Zusamm";3;0;0;0;
1755;1816;"1907";"Abtragung 1907, dabei 4 Steigbügelarmringe + Skelettreste beobachtet, keine Dokumentation;";3;0;0;0;
1758;2999;"Hügel 2";"Verschleifter Hügel (heutiger Dm. 17 m), aus Lehm aufgeschüttet; keine Hinweise auf Kreisgraben oder Steinkreis";2;0;0;0;
1758;3000;"Hügel 3";"Verschleifter Hügel (heutiger Dm. 24 m), aus Lehm aufgeschüttet; keine Hinweise auf Kreisgraben oder Steinkreis";2;0;0;0;
1763;1813;"Eidam 1930";"""keine Steineinbauten; auf der Sohle, im Zentrum, fanden sich zwei Kegelhalsgefäße, in einem ein Schöpfgefäß, danben eine Schale. Skelettreste oder Leichenbrand wurde nicht beobachtet."" [Hoppe 1986, 101]";3;0;0;0;
1765;1814;"Hügel 1953";"Bereits angetrichterter Hügel, ca. 1,2-1,5 m hoch; angeblich frühhallstattzeitliche Scherben und Leichenbrand gefunden";3;0;0;0;
1768;1815;"Grab 1955";"Brandgrab";3;0;0;0;"3"
1772;1817;"Paulsen/Wünsch 1937";"wohl uk-zeitliche Brandbestattung unter Hügel, in den später in der Hallstattzeit eine Steinpackung und mehrere Nachbestattungen eingebracht wurden [nach Hoppe; schlechte Dokumentation]";3;0;0;0;
1775;1818;"Hügel 1937";"Keine Informationen";5;0;0;0;
1778;3008;"Hügel 1904";"Hügel; Raubgrabung und Nachuntersuchung 1904";3;0;0;0;
1779;1819;"Grab 1970";"Zentrale Steinpackung mit innerem Steinkreis aus senkrecht gestellten Sandsteinplatten (ca. 12,5 m Dm.) und etwa 1,5 m weiter außerhalb zweiter Steinkreis aus flach gelegten Steinen (weitere Funde werden nicht erwähnt)";3;0;0;0;
1779;1820;"Grab 1952";"Brandbestattung unter einer Steinsetzung";5;0;0;0;
1780;2147;"Hügel 1960";"Hügel mit Steinkreis und ""ganz mit Steinen überdeckt"" (Pescheck), mit Resten einer Steinpackung (Baum)";3;0;0;0;
1781;1821;"Bernett 1896";"Hügelkern aus massiver Packung von sorgfältig geschichteten Steinen, umgeben von Kreis aus senkrecht gestellten bzw. schräg nach außen gedrückten Steinplatten, die bis zu 1 m groß waren; im N war Steinkreis unterbrochen, im O auf unbestimmte Länge doppelt";2;0;0;0;
1785;1823;"1929";"in 1 m Tiefe ein 'Steingewölbe' mit mehreren Gefäßen";3;0;0;0;
1786;1824;"1931";"Leicht parallelogrammartige, pflasterartige Steinsetzung in ca. 0,67 Tiefe; Rand des Pflasters durch hochkant gestellte Steine eingefaßt; Keramikreste der Späthallstattzeit + wenige Skelettreste";3;0;0;0;
1787;1825;"Hügel 1";"Zentrale Steinpackung aus mehrfacher Steinlage, mit unregelmäßigem Steinkreis aus locker gesetzten Steinen";2;0;0;0;
1787;1826;"Hügel 2";"Hügel ohne Steinkreis und mit nur geringer innerer Steinpackung";3;0;0;0;
1787;1827;"Hügel 3";"Hügel ohne Steineinbauten";3;0;0;0;
1788;1828;"Hügel 1";"in Hügel Reste eines Steinbaus mit darunterliegender, in ehemalige Oberfläche eingetiefter Grube; a8ßer vereinzelten Streuscherben, Knochenfragmenten und Kohleflecken waren keine Funde mehr enthalten; anderen Hügel waren noch unergiebiger";3;0;0;0;
1789;1829;"1772";"""Der große Hügel mit Steinkreis enthielt im Zentrum auf dem gewachsenen Boden acht von Steinen bedeckte 'Urnen', Leichenbrand und Skelettreste.""";3;0;0;0;
1791;1830;"Hügel 1";"Hügel bereits 1912 stark zerstört; Grabung ergab noch Reste einer mächtigen Steinpackung, darunter eine Brandschicht mit den Resten einer Körperbestattung; nach anthropologischer Bestimmung erwachsene Frau + erwachsener Mann [offensichtlich keine vernünft";3;0;0;0;
1791;1831;"Hügel 2";"am W-Rand des Hügels noch Reste eines Steinkreises [ohne vernünftige weitere Dokumentation]";2;0;0;0;
1792;1832;"Hügel 1";"Am Hügelrand  Reste zweier konzentrischer Steinkreise; mehrere Bestattungen";2;0;0;0;
1792;1833;"Hügel 2";"Im Zentrum lockere Steinpackung, Reste eines Steinkreises; unter der Steinpackung Reste von Keramik, Leichenbrand, Tierknochen [Dokumentation offensichtlich nicht auswertbar]";2;0;0;0;
1792;2124;"Hügel 3";"Hügel mit Steinkranz und Steinpackung im Zentrum; Scheiterhaufenrückstände und 7 Scherbennester";3;0;0;0;
1792;2125;"Hügel 5";"Hügel mit Steinkranz und im Zentrum Steinsetzung";2;0;0;0;
1792;2126;"Grab 6";"Wohl Hügel ohne Steinkranz, aber mit umfangreicher Steinpackung";3;0;0;0;
1793;1834;"Hock 1933";"Hügel; bei Ausgrabung mehrere 'Brandschichten' in unterschiedlichen Tiefen festgestellt; mehrere Keramikgefäße geborgen [insgesamt Dokumentation offensichtlich ungenügend]";2;0;0;0;
1794;1835;"Hügel 1832";"Hügel, angeblich mit 'Steingewölbe' mit zerbrochenen 'Urnen', Knochen, Asche, 'Kupfergegenständen', Eisen";3;0;0;0;
1795;1836;"Brandgrab";"Brandgrab unter einer großen Steinplatte [nach Hoppe, Steinpackung nach Pescheck in BVbl.]";3;0;0;0;"3"
1796;1837;"Grabung 1829";"Zumindest ein Hügel enthielt Steinpackung [weitere Dokumentation nicht verwertbar]";3;0;0;0;
1796;1838;"Hügel 1921";"Hügel durch vorheriges Roden bereits teilweise abgetragen, dabei bereits Zerstörung einer Körperbestattung; bei Grabung Aufdecken eines gut erhaltenen Steinkreises aus senkrecht gestellten bzw. schräg nach außen gedrückten Steinplatten";5;0;0;0;
1797;1839;"Hügel 1";"Bereits angegrabener Hügel; bei Nachuntersuchung 1939 konnten am ö Hügelrand die Reste eines Steinkreises von 11 m Dm. ergraben werden [etwas mysteriös: Hügel evtl. auseinandergeflossen oder später erhöht? außerdem würde Höhe von 2 m bedeuten, daß Erstbes";2;0;0;0;
1797;1840;"Hügel 2";"Hügel mit massivem Steinbau, im oberen Bereich verstreute Skelettreste [Dokumentation ansonsten nicht verwertbar]";3;0;0;0;
1797;1841;"Hügel 3";"Angeblich sehr kleiner Hügel";3;0;0;0;
1801;1842;"Hügel 1";"Am Rande des Hügels, besonders im SO, Reste eines Steinkreises";2;0;0;0;
1801;1843;"Hügel 2";"Hügel im N + NO bereits angegraben; am W-Rand noch Reste eines Steinkreises aus großen Sandsteinblöcken; Zentrum durch ca. 2 m breiten und bis zu 0,5 m hohen Damm überhöht; Hügelschüttung as Sand und regellosen Steinen [Dokumentation läßt zwar Trennung in";3;0;0;0;
1801;1844;"Hügel 3";"Hügel ganz aus Steinen aufgebaut";3;0;0;0;
1805;1845;"Hügel 1885";"Hügel; in 0,5 m Tiefe beigabenlose Nachbestattungen; darunter unregelmäßige Steinpackung; Grabung 1885";3;0;0;0;
1806;3039;"Hügel 1";"Hügel mit Steinkreis aus zum Teil schräg nach außen gedrückten Steinplatten; zentrale Brandbestattung mit wohl mindestens 3 Nachbestattungen [letztere nicht verwertbar]; Hügel teilweise gestört";3;0;0;0;
1806;3040;"Hügel 2";"Hügel mit zentraler Brandbestattung und - auf höherem Niveau - mehreren Körpernachbestattungen [letztere nicht verwertbar]";3;0;0;0;
1806;3041;"Hügel 3";"Hügel mit Steinkreis; zentrale Brandbestattung, darüber zahlreiche Nachbestattungen [größtenteils nicht verwertbar]";3;0;0;0;
1806;3042;"Hügel 4";"Hügel mit Steinkreis am Hügelrand [Bestattungen nicht verwertbar]";3;0;0;0;
1806;3043;"Hügel 7";"Hügel mit Steinkreis aus zum Teil hochkant gestellten Steinplatten; im Hügelzentrum eine Steinpackung von ca. 8 m Dm., 2 Brand-/Kohleschichten auf unterschiedlichen Niveaus [Funde nicht mehr zuweisbar]";3;0;0;0;
1806;3044;"Hügel 8";"Hügel mit Resten eines Steinkreises aus senkrecht gestellten Steinplatten; im Zentrum mächtige Brandschicht";3;0;0;0;
1806;3045;"Hügel 10";"Hügel mit Resten eines Steinkreises mit in Abständen radial gestellten Steinen; im Zentrum pflasterartige Steinlage und mehrere Brand-/Kohleschichten";3;0;0;0;
1806;3046;"Hügel 11";"Hügel mit Steinkreis ohne weitere Steineinbauten; im Hügelzentrum Brandschicht, darüber mehrere Körperbestattungen [nicht verwertbar]";3;0;0;0;
1806;3047;"Hügel 13";"Hügel mit Resten von mindestens 2 verschiedenen Steinkreisen in unterschiedlicher T. vorhanden; weitere Steinreihe unbekannter Länge am W-Rand des Hügels unter einer Brandbestattung";3;0;0;0;
1806;3048;"Hügel 15";"Hügel mit Steinkreis und Steineinbauten im Zentrum";3;0;0;0;
1807;2808;"Hügel 7971";"Hügel mit Steinkreis (Dm. 12-13 m) aus 0,2-0,3 m großen, auf alte Oberfläche gesetzten Steinen und ca. 8 m messenden Steinpackung [beide wirken gestört]; darunter wohl Brandbestattung [wegen unzureichender Dokumentation keine weiteren Aussagen möglich]";3;0;0;0;
1811;1846;"Hügel 1939";"Hügel (Dm. 17,5-19,5 m) [schlecht dokumentiert], wohl mit Steinpackung und doppeltem Steinkreis";3;0;0;0;
1812;1847;"Hügel 1886";"Über Hügelaufbau nichts bekannt [Dokumentation offensichtlich so unsicher, daß auch sonstige Informationen nicht zu verwerten; keine geschlossenen Funde mehr]";3;0;0;0;
1813;2715;"Hügel 1";"Wohl Hügel mit Steinpackung, nicht vollständig freigelegt; über der Steinpackung 4 latènezeitliche Bestattungen";3;0;0;0;
1813;2716;"Hügel 2";"Wohl Hügel mit Steinpackung, nur unvollständig freigelegt; im Bereich von Steinen im W stark gestörte Skelettreste, angeblich von latènezeitlichen Nachbestattungen [tatsächlich fehlen offensichtlich datierende Beigaben]";3;0;0;0;
1813;2717;"Hügel 3";"Hügel mit Steinpackung, nur teilweise ausgegraben";3;0;0;0;
1813;2718;"Hügel 4";"Hügel mit Steinkreis aus locker gesetzten Steinen; Gräber im Zentrum komplett zerstört, nach Funden HaC-, HaD- und Frühlatènegräber; im sö Randbereich des Steinkreises zerstörtes Brandgrab";3;0;0;0;
1815;1848;"Hügel 1970";"Hügel mit unregelmäßiger, lockerer Steinpackung; keine Beobachtung von Bestattungsresten";2;0;0;0;
1816;2733;"Grab 4";"Brandgrab";5;0;0;0;
1816;2734;"Grab 3";"Wohl Hügel mit Steinpackung";3;0;0;0;
1817;3009;"Hügel 1896";"Hügel [Reihenfolge der Bestattungen nicht klar; im Hügel wohl bereits gestörte Steinpackung und nicht interpretierbare Brandschichten mit Leichenbrandresten, daneben auch mehrere Körperbestattungen]";3;0;0;0;
1825;2631;"Hügel 1";"Hügel mit Steinmauer (B. 0,5 m) aus in Trockenmauertechnik übereinandergeschichteten Kalksteinblöcken und Platten; dazwischenliegender Raum mit Steinen und Erde verfüllt; im S stößt Hügel 3 an";2;0;0;0;
1825;2659;"Hügel 2";"Hügel mit umgebender Mauer (B. 0,5 m)  in Trockenmauertechnik aus max. 0,8 m großen Kalk- und Tuffsteinen [nach Behnke 0,1 m in alte Oberfläche eingetieft]; Innenfüllung aus Steinen und Erde, wohl ehemals überhügelt; nö der Brandschicht unterhalb der Zent";2;0;0;0;
1825;2667;"Hügel 3";"Hügel, an Hügel 1 angebaut und bei Anlage von Hügel 4 teilweise abgebaut; im O noch Teil des Steinkreises aus ehemals wohl senkrecht gestellten, jetzt nach außen gedrückten Platten mit dazwischengesetzten kleinen Füllsteinen erhalten; Grabraum mit kompakt";2;0;0;0;
1825;2668;"Hügel 4";"Hügel, w Teil zerstört; Form etwa rechteckig, im O Steinmauer, 0,6 m breit und noch 0,8 m hoch; n Mauer störte Hügel 3 [nach Behnke; Befund ist insgesamt merkwürdig, besonders auch wegen der mittleren Mauer]; dazwischen Füllung aus Erde und Steinen; im ö ";3;0;0;0;
1825;2669;"Hügel 5";"Oval-rechteckiger Hügel (5,0 x 5,5 m), mit umgebender 0,5 m breiter Trockenmauer aus hochkant gestellten Kalk- und Tuffplaten sowie neben- und übereinander gestellten Steinen, bis 1 m hoch erhalten; innerhalb der Mauer dicht gepackte Kalksteine bis 0,25 m";2;0;0;0;
1825;2679;"Annex an Hügel 5";"Anbauhügel an n Schmalseite von Hügel 5, der vermutlich an Hügel 4 heranreichte; wegen Störungen ist dies aber nicht zu verifizieren; ""Erhalten blieb nur eine 2,25 m lange und 1,75 m breite trapezförmige, Nordwest-Südost gerichtete Anlage, bestehend aus z";3;0;0;0;
1829;2809;"Hügel 7";"Hügel mit zentraler Steinpackung [unklar, ob gesamter Hügel aus Steinen errichtet war (wie nach Abb. zu vermuten) oder nur Erstbestattung von Steinpackung umgeben war], kein Steinkreis nachgewiesen";3;0;0;0;
1829;2810;"Hügel 8";"Hügel, fast gänzlich aus Steinen bestehend, auf dem Anstehenden pflasterartige Steinlage [nach Abbildung allerdings nicht im Bereich der Zentralbestattung]";3;0;0;0;
1830;1849;"Hügel A";"Dicht unter Oberfläche Skelett- und Gefäßreste einer Nachbestattung; wohl im Zentrum an Hügelbasis 'Brandplatz', u. a. mit Bronzeschwert und Ortband [Dokumentation nicht verwertbar]";3;0;0;0;
1830;1850;"Hügel B";"Nördlichster Hügel, mit massiver Steinpackung; im oberen Teil Reste einer Nachbestattung, an Basis Brandschicht";2;0;0;0;
1830;1851;"Hügel C";"Hügel mit annähernd runder Steinpackung (H. 1 m); am Hügelrand Steinkreis von ca. 10 m Dm. [offensichtlich Hügelschüttung über Steinkreis hinübergeflossen]; im O Störung bis auf Steinpackung; in ca. 0,65-0,75 m Tiefe Skelettreste [eigentliche Zentralbesta";2;0;0;0;
1833;1852;"Hügel C";"Grabhügel, bereits durch frühere Grabungen gestört [keine verwertbare Dokumentation]";3;0;0;0;
1837;1853;"Hügel 6";"Hügel, gegraben von Mehlis; im Zentrum Steinpackung, darunter in 0,7 m Tiefe Brandschicht mit zum Teil ineinandergestellten Gefäßen";2;0;0;0;
1839;1854;"Hügel 1893";"Hügel mit Steinpackung von 0,9 m Höhe und 3 m Breite; darunter lag Aschenschicht [weitere Dokumentation offenbar nicht verwertbar]; aus Hügel u. a. Toilettegeräte [genauer Fundort unklar]";3;0;0;0;
1840;2648;"Hügel 1882";"Hügel mit Körperdoppelbestattung auf einer Steinplattenlage und darunter einer Brandschicht";3;0;0;0;
1840;2649;"Hügel 4 (Lohe)";"Grabhügel, nur im Zentrum untersucht; Erstbestattung BzD, Nachbestattungen der Spätbronze-, der älteren und jüngeren Hallstatt- und der Latènezeit";5;0;0;0;
1840;2650;"Hügel 3 (Espan)";"Weitgehend zerstörter Hügel mit einer Brandschicht";3;0;0;0;
1840;2651;"Hügel 4 (Espan)";"Teilweise zerstörter Hügel, in der Mitte Brandschicht mit Leichenbrand";3;0;0;0;
1840;2652;"Hügel 5 (Espan)";"Ungestörter Hügel mit Steinpackungen";3;0;0;0;
1840;2653;"Hügel 1990 (Espan)";"Hügel, fast vollständig zerpflügt";3;0;0;0;
1841;1855;"Brandgrab";"Brandgrab";4;0;0;0;
1842;1856;"Hügel 1892";"Hügel mit Steinbau von 2,3 x 1,6 m; darunter Kohlen und Asche und darin mehrere hohe Urnen [Dokumentation offensichtlich ungenügend]";3;0;0;0;
1842;1857;"Hügel 1964";"Hügel, etwa 150 m ö des 1881 entdeckten Grabes";3;0;0;0;
1843;3058;"Körpergrab 1";"Körperbestattung innerhalb eines Steinkreises, der im W durch Brandgrab 1 gestört ist";2;0;0;0;
1843;3059;"Brandgrab 1";"Von Steinen umstelltes und mit Steinplatte abgedecktes Brandgrab";3;0;0;0;
1843;3060;"Brandgrab 2";"Brandgrab neben aufrecht stehender Steinplatte";3;0;1;0;
1843;3061;"Brandgrab 6";"Brandgrab";4;0;0;0;
1843;3062;"Körpergrab 3";"Wohl Hügel mit zentraler Steinpackung und Holzeinbauten [Erstbestattung wurde wohl nicht erkannt; Nachbestattungen größtenteils nicht verwertbar]";3;0;0;0;
1843;3063;"Brandgrab 4";"Brandgrab";4;0;0;0;
1843;3064;"Körpergrab 4";"Körperbestattung";4;0;0;0;
1843;3119;"Urnengrab 1/1983";"Urnengrab, 25 m außerhalb der Grabungsgrenzen von 1983 [Bezug zu Grabhügel?]";4;0;0;0;
1843;3120;"Hügel 1/1983";"Hügel mit 2 Steinkreisen; äußerer Steinkreis aus kleineren Kalksteinen leicht oval (7,1-9 m), stieß an die Steinkränze von Hügel 2 und einem weiteren Hügel; innerer Steinkranz tangierte die der beiden anderen Hügel, erbaut aus größeren Kalksteinplatten; d";2;0;0;0;
1843;3121;"Grube A/1983";"Brandgrab mit 0,25 m hohen Kalksteinplatte, die bis in den Bereich der Grabkammer von Hügel 1/1983 reichte";2;0;1;0;"1"
