"Grabkomplex";"Grabnummer";"Grabbezeichnung";"Grabbeschreibung";"Grabcharakter";"Graberhaltung";"Grabausrichung";"Grabniveau";"Grubenlänge";"Grubenbreite";"Grubentiefe";"Grabkammer";"Grabkammerlänge";"Grabkammerbreite";"Mehrfachbestattung";"Grabberaubung";"Verziegelung des Bodens";""Brandschicht"";"Holzwände";"Holzdecke";"Holzboden";"Steinwände";"Steindecke";"Steinboden";"Steinpackungsdurchmesser";"Besonderheiten";"Arch_Geschlechtsbestimmung"
1931;1611;"Grab 2";"Unter der Feldsteindecke ""tiefschwarze Erde mit Kohleresten, darin die Funde"" [Leichenbrand? Skelettreste?]";"4";3;9;1;;;;4;;;0;0;0;0;0;0;0;0;1;0;3,25;0;0
1985;1612;"Hügel 3";"Wohl Grabkammer von mindestens 3 m L., mit steingepackten Wänden von 0,8-1 m B.; daraus wohl Bronzeschwert ""in Variante zum Typ Muschenheim""";"2";3;5;3;;;0,00;2;3,00;;0;0;0;0;0;0;0;1;1;0;;0;0
2041;2707;"Zentralgrab";"Steinpackung (Dm. 6-8 m; H. 1,2 m), darunter gestörte Körperbestattung mit Resten eines zweirädrigen Wagens [?] und HaC-Keramik [Kammer offensichtlich mindestens 2 m breit, mit Leichnam offensichtlich im O]";"2";3;9;3;;;0,00;2;;;0;1;0;0;0;0;0;0;1;0;7,00;0;0
2080;2367;"Erstbestattung";"In Blockbautechnik gezimmerte Holzkammer mit Steinplattenboden und einer durchschnittlich 1,25 m breiten Steinanschüttung und darüber einer 2,2 m und 11 x 7,6 m großen Steinpackung; Kammer alt beraubt [in Zusammenhang mit Nachbestattung?], nachweisbar noc";"2";3;13;3;;;0,00;1;5,00;4,40;0;1;0;0;1;0;0;0;1;1;9,30;0;0
2080;2368;"Nachbestattung";"Körpernachbestattung, die ""in die - damals wohl offenbar noch weitgehend intakte - Zentralkammer des fertigen Grabhügels eingebracht"" worden war [zeigt, daß angebliche Doppelbestattungen auch so zustande kommen können]; einige Trachtgegenstände wohl zugeh";"3";3;9;1;;;;4;;;0;0;0;0;0;0;0;0;1;0;;0;3
2096;1614;"Skel. VI";"Wohl Hauptbestattung; bei Skelett im W Metallbeigaben, Keramik im O [bemerkenswert ist Beigabe von offensichtlich doppeltem Toilettegerät]";"2";3;9;3;;;0,00;4;;;0;0;0;0;0;0;0;0;0;0;;0;0
2112;1615;"'Bürzel'";"Stark beraubtes Grab, u. a. mit Wagenresten, angeblich auch Pferdeknochen";"2";3;9;3;;;0,00;2;;;0;1;0;0;0;0;0;0;1;0;8,00;0;0
2125;2794;"Grab";"""Im Zentrum [des Hügels] zwischen einer Steinanhäufung verzogene Reste der Körperbestattung ... mit Bronzeringen. Nw der noch ungestörten unteren Extremitäten lagen zwei Scherbennester"", dabei auch Tierknochen";"4";3;9;1;;;;4;;;0;0;0;0;0;0;0;0;1;0;;0;0
2126;1620;"Brandgrab";"""In 0,5 m T. fand sich in einem Suchschnitt unter einer 3 x 2 m großen Steinpackung eine Brandschicht mit Leichenbrandschüttung und mehreren Gefäßen, wobei ein Gefäß ebenfalls Leichenbrand enthielt."" [nach Dannheimer Grab eingetieft]";"2";3;9;1;;;;2;;;0;0;0;1;0;0;0;0;1;0;2,50;0;0
2128;1621;"Grab 1961";"Stark sekundär verbrannte Urne mit Leichenbrand und Bronzebeigaben";"1";3;9;2;;;0,80;4;;;0;0;0;0;0;0;0;0;0;0;;0;3
2131;1622;"Grab 1967";"Brandgrab aus Urne und Deckschale";"1";3;9;2;;;;4;;;0;0;0;0;0;0;0;0;0;0;;0;0
2133;1623;"Brandgrab";"Im Zentrum des Hügels Urne mit kleinstückigen Leichenbrand, ö davon 8-10 Beigefäße; s der Urne Ascheschicht mit Leichenbrand und Bruchstücken von Bronzearmringen";"2";3;9;1;;;;4;;;0;0;0;1;0;0;0;0;0;0;;0;0
2134;1624;"Hügel I";"Beraubte Bestattung, mit mindestens 13 Gefäßen und Tierknochen";"2";3;9;1;;;;4;;;0;1;0;0;0;0;0;0;1;0;;0;0
2136;2308;"Grabkammer";"Kammer unter Steinpackung, auf einer ""Brandschicht"" errichtet, die auch ""Scheiterhaufenkeramik"" enthielt; im NO Urne mit Leichenbrand, dort auch Eisenschwert mit Spitze im S; w davon Ring und Schmelzperlen; sö Tierknochen und Keramikgefäße und Eisenmesser";"2";3;9;1;;;;4;;;0;0;0;1;0;0;0;0;1;0;;0;1
2136;2309;"Nachbestattung";"Körpernachbestattung oberhalb der Erstbestattung, mit Schlangenfibel";"3";3;9;1;;;;4;;;0;0;0;0;0;0;0;0;0;0;;0;0
2137;1625;"Grab 1996";"Brandgrab";"1";3;9;1;;;;4;;;0;0;0;0;0;0;0;0;0;0;;0;3
2138;1626;"Brandgrab";"Holzkohlereiche Verfärbung, daraus verzierte Schüssel; in dieser Leichenbrand eines Kleinkindes und der verbrannte Rest eines Eberzahnes; auf der Schüssel standen Tasse und pfeifenkopfartiges Tongefäß";"1";2;9;2;;;;3;;;0;0;0;0;0;0;0;0;0;0;;0;0
2139;2017;"Grabkammer";"Wohl ebenerdige Grabkammer, im ö Teil größere Menge Scherben und LB-Splitter; Bronzefunde ohne Kontext geborgen";"2";3;9;3;;;0,00;2;;;0;0;0;0;0;0;0;0;0;0;;0;1
2141;1627;"Grab 1";"Rechteckige, in Kies eingetiefte Grabgrube; darin Gefäß mit Leichenbrand";"4";3;9;2;1,50;1,20;0,90;4;;;0;0;0;0;0;0;0;0;0;0;;0;0
2142;1628;"Grab 1973";"Grabgrube, unter 0,7 m dicken Humusschicht; in der Grubenfüllung Scherben und verbrannte Knochen [tierisch?], im unteren Teil Scherben zweier Gefäße; unklar, ob Brand- oder Körperbestattung";"4";3;9;2;2,30;;0,90;4;;;0;0;0;0;0;0;0;0;0;0;;0;0
2144;1629;"'Heiligenbuck'";"Grabkammer mit hölzernen Wänden, teilweise mit Steinmauer umgeben; als Grabbeigaben mindestens Wagen, Dolch, Bronzegefäße; Beraubung vermutlich noch bei intakter Grabkammer, also höchstens wenige Jahrzehnte später [Angaben zu Ausmaße der Grabkammer bei Wa";"2";3;9;2;;;1,50;1;;;0;1;0;0;1;1;1;1;0;0;;0;0
2145;1630;"Grab 1976";"Grube mit tiefschwarzer, von Holzkohle und Leichenbrand durchsetzter Füllung";"1";2;9;2;0,70;0,70;0,50;3;;;0;0;0;0;0;0;0;0;0;0;;0;0
2148;1631;"Grab 2";"Körperbestattung, etwas w der Mitte über der Erstbestattung angelegt, offensichtlich in deren (wohl noch bestehende) Grabkammer eingetieft; anschließend Überdeckung durch Steinmantel (oder dessen Wiederherstellung); Bestattung sehr schlecht erhalten";"3";3;9;1;;;;4;;;0;0;0;0;0;0;0;0;0;0;;0;0
2148;1632;"Grab 1";"Wohl eingetieftes Grab, auf Verbrennungsplatz errichtet (tiefschwarze, stellenweise gerötete Brandschicht mit Holzkohle- und Leichenbrandpartikeln); wohl zumindest Steinkammer; zahlreiche Keramik im W, außerdem in NO- und SO-Ecke";"2";2;7;2;;;;2;2,60;2,00;0;0;1;1;0;0;0;0;0;0;;0;1
2150;1633;"Grab 3";"Urnengrab, 0,3 m höher als Grab 2 angelegt, über der nö Ecke von Grab 1";"3";2;9;2;;;;4;;;0;0;0;0;0;0;0;0;0;0;;0;0
2150;1634;"Grab 2";"Teilweise beraubte Körperbestattung, in der Grabkammer von Grab 1 knapp über dessen Bodenhorizont im W-Teil über der Grabkeramik angelegt";"3";3;9;1;;;;4;;;0;1;0;0;0;0;0;0;0;0;;0;0
2150;1635;"Grab 1";"Wohl ebenerdig angelegtes Grab mit Brandschicht aus ""roter und schwarzer Erde"" [wohl in Grabkammer angelegt; Maße interpoliert]; in der Brandschicht Leichenbrand, verschmolzene Bronzereste; Keramik hauptsächlich im W, einzelne Gefäße auch im O [Schildohrr";"2";2;13;3;;;0,00;2;2,80;2,40;0;0;0;1;0;0;0;0;1;0;;0;1
2152;1636;"Hügel 1";"Eingetieftes Brandgrab; Verbrennung fand wohl woanders statt; nicht ganz klar, ob Leichenbrand ursprünglich gestreut oder nicht; nach Kossack Grab stark gestört [dafür allerdings Teile des Steinkranzes und der Gefäße erstaunlich gut erhalten; insbesondere";"2";3;9;2;;;0,18;4;;;0;0;0;0;0;0;0;0;0;0;;0;0
2153;1637;"Hügel 2";"Grabkammer, leicht in den anstehenden Boden eingetieft; Keramik vor allem im N und SW, wenig im SO; Befund läßt weitgehende Schlüsse zur Konstruktion und Grabbau zu: zunächst wurden hufeisenförmiges Fundamentgräbchen ausgehoben, an den Ecken brachte man P";"2";1;13;2;;;0,20;1;3,30;2,50;0;0;0;1;1;1;0;0;1;0;2,80;1;1
2155;1638;"Erstbestattung";"Annähernd rechteckige ebenerdige Grabkammer [an Steinreihen erkennbar, wohl mit Holzeinbau]; Leichenbrandstreuung (0,8 x 0,5 x 0,05 m) mit etwas Keramik im SW, meiste Keramik im NO, etwas auch im NW; Knochen eines 1/4jährigen Schweines sind über fast gesa";"2";1;14;3;;;0,00;1;2,60;2,50;0;0;0;0;0;0;0;1;1;0;5,60;0;0
2157;1642;"Grab 1";"Eingetiefte Grabgrube von trapezförmiger Form (5,8 x 2,8 (N)/2,1 (S) m), abgedeckt von einer Steinpackung (5,5 x 2,8 m), die randlich durch schräg oder senkrecht stehende Platten begrenzt war; in der Grabkammer waren keine Holzeinbauten nachweisbar, obwoh";"2";2;13;2;5,80;2,45;1,00;1;5,80;2,45;0;0;0;0;0;0;0;0;0;0;4,15;1;1
2158;1643;"Grab 2";"Grabgrube mit darüberliegender, offenbar stark gestörter Steinpackung; jeweils an den Längsseiten befanden sich je 3 Pfosten mit rechteckigem Querschnitt, die wohl die Decke trugen, ca. 0,5 m eingetieft; alle Pfosten bis auf einen auffälligerweise gegenüb";"2";2;13;2;4,75;2,15;0,40;1;4,75;2,15;0;0;0;0;0;1;0;0;1;0;3,50;1;0
2159;1644;"Grab 3";"Eingetiefte Grabkammer mit Steinüberdeckung (die ziemlich exakt der Grabgrube entspricht) (ca. 0,4 m in Keuper eingetieft, ursprünglich sicherlich aber mehr, da Erosion hier ziemlich stark); an den Längsseiten je 3 Vierkantpfosten in Pfostengruben, teilwe";"2";1;13;2;5,50;2,27;0,40;1;5,50;2,27;0;0;0;0;0;1;0;0;1;0;3,90;1;1
2160;1645;"Grab 4";"In Löß und Keuper eingetiefte Grabgrube, mit Steinpackung abgedeckt (5,5 x 2,44 m) [eher n ausgerichtet, nicht nnw, wie Kossack behauptet]; trotzt entsprechender Suche konnten keine Pfostenstellungen entdeckt werden; anzunehmende Holzdecke wohl also auf u";"2";2;5;2;5,00;1,90;0,70;1;5,00;1,90;0;0;0;0;0;0;0;0;1;0;4,00;1;1
2161;1646;"Grab 5";"Eingetiefte Grabgrube mit darüberliegender Steinpackung (5,1 x 2,6 m); Grabgrube mit teilweise stark geböschten Wänden, d. h. daß sie an der Oberkante wesentlich weiter war; außerdem leicht trapezoid (5 x 2,2/2,0 m); s Hälfte um ca. 0,06 m tiefer gelegt; ";"2";1;13;2;5,00;2,10;0,75;1;5,00;2,10;0;0;0;0;1;1;1;0;1;0;3,85;1;1
2163;1647;"Grab 7";"Eingetiefte Grabgrube (wegen Erosion läßt sich ehemalige Tiefe kaum sicher angeben; mit flach geböschten Wänden (oben 1,8-2 m breit, unten nur noch 1,44); an den Schmalseiten je 1 stumpf endender Pfosten (ohne erkennbares Pfostenloch), die zusammen wohl P";"2";2;13;2;4,70;1,44;0,50;1;4,70;1,44;0;0;0;0;0;1;0;0;1;0;3,40;1;1
2166;1648;"Erstbestattung";"In der Grabkammer [Maße interpoliert; Hughes erwägt eine Verschiebung der s Wand nach N] fanden sich insgesamt 3 Individuen; nach Hughes' eingehender Diskussion dürfte es sich bei den beiden im W um die Erst- und bei dem zentralen um eine Zweitbestattung ";"2";2;14;3;;;0,00;2;2,40;2,10;1;0;0;0;0;0;0;0;0;0;6,20;0;4
2166;1649;"Nachbestattung";"Nach Hughes wurde eine Körperbestattung teilweise auf der Keramik bzw. deren Scherben der Erstbestattung niedergelegt; einige Gefäße ö des Schädels sind dieser Bestattung zuzuordnen, da sie in höherem Niveau angetroffen wurden; ansonsten fehlt für die nac";"3";2;9;1;;;;4;;;0;0;0;0;0;0;0;0;0;0;;0;0
2168;1650;"Erstbestattung";"Steinpackung von 5-6 m Dm.; darunter wohl Grabkammer, deren Ausmaße und Orientierung aber nicht wirklich sicher festzulegen sind; allerdings deutet Lücke in Steinpackung auf Bohlenwand hin; Grabinneres wurde durch Nachbestattung, Ackerbau und moderne Bera";"2";3;6;3;;;0,00;2;2,50;2,40;0;0;0;0;0;0;0;0;0;0;5,50;0;0
2168;1651;"Nachbestattung";"Nach Hughes Körperbestattung, die nachträglich in Kammer eingebracht und auf den Leichenbrand der Erstbestattung niedergelegt wurde; anhand von stratigraphischen Überlegungen und Höhennivellements kann er Keramik dieser Nachbestattung zuordnen [ansonsten ";"3";3;9;1;;;;4;;;0;0;0;0;0;0;0;0;0;0;;0;0
2170;1652;"Erstbestattung";"Steinpackung aus am Rand größeren, blockigen Steinen, im Bereich der ehemaligen Grabkammer kleineren, lockeren Steinen; Grabkammer [aus der Verteilung der Beigaben gemittelt] bot ein chaotisches Bild: Keramik entlang der ö Wand und in der n Hälfte, Skelet";"2";2;14;3;;;0,00;2;2,60;2,20;0;0;0;0;0;0;0;0;0;0;5,70;0;3
2170;1653;"Nachbestattung";"Nachbestattung in der Grabkammer; Niederlegung im O, zugehörige Keramik im NW deponiert; da nachträgliche Störung weitgehend ausgeschlossen werden kann, muß nach Hughes Bestattung eigentlich bereits als Knochendepot erfolgt sein";"3";2;9;1;;;;4;;;0;0;0;0;0;0;0;0;0;0;;0;0
2171;1654;"Erstbestattung";"Nur noch in Resten im SO erhaltene Kammer, unter einer ebenfalls schlecht erhaltenen Steinpackung; Grabkammer bzw. Geschirrsatz stand auf holzkohlehaltigem (pinus silvestris) Boden mit Leichenbrandsplittern; Leichenbrandkonzentrationen im SW und NO [könnt";"2";3;9;3;;;0,00;2;;;1;0;0;1;0;0;0;0;0;0;6,50;0;4
2172;1655;"Hügel 8 - Urnengrab";"Urne in sich konisch verjüngender Grube, die wohl mit Holzpfosten verschalt war [evtl. auch Markierung?]; unter dem Kammerboden von Hügel 8 gelegen und unterhalb von Scherbengruppen [deshalb auf jeden Fall älter]; in der Urne sauber ausgelesener Leichenbr";"1";2;9;2;0,65;0,65;0,50;4;;;0;0;0;0;1;0;0;0;0;0;;0;0
2174;1656;"Erstbestattung";"In der durch eine Steinpackung abgedeckten Grabkammer wurden 2 Brand- und 5 Körperbestattungen angetroffen; nach Hughes stellt sich der Befund folgendermaßen dar: auf eine Brandbestattung im W folgte Körperbestattung im Zentrum, dann Brandbestattung im O ";"2";3;14;3;;;0,00;2;2,30;2,20;0;0;0;1;0;0;0;0;0;0;10,00;0;0
2174;1657;"Nachbestattung II";"Nach Hughes wurde im Anschluß an die Körpernachbestattung noch weitere Brandbestattung eingebracht und in einem Gefäße der Erstbestattung deponiert; dazu sollen die Gefäße, die auf der Körperbestattung deponiert wurden, gehören";"3";3;9;1;;;;4;;;0;0;0;0;0;0;0;0;0;0;;0;0
2174;1658;"Nachbestattung I";"Nach Hughes wurde nach der Brandbestattung eine Körperbestattung zentral in der Grabkammer niedergelegt; dazu soll das meiste der Keramik im SW gehören";"3";3;9;1;;;;4;;;0;0;0;0;0;0;0;0;0;0;;0;0
2174;1659;"Nachbestattung III";"Nach Hughes wohl von Kammer deutlich getrennter Bestattungshorizont, der jedoch bereits weitgehend zerstört war [Hughes geht von Kammer aus, ähnlich wohl wie bei Dietfurt; allerdings war Steinpackung durch Pflug ja gar nicht berührt worden; er zieht jedoc";"3";3;9;1;;;;4;;;1;0;0;0;0;0;0;0;0;0;;0;4
2175;1661;"Erstbestattung";"Grabkammer [Maße stark interpoliert; Maße und Orientierung weichen bei Stroh und Hughes voneinander ab; hier Hughes gefolgt] unter Steinpackung, ""Teilweise schienen die hochkant und schräg gestellten Steine kreisförmig um die Grabkammer angeordnet"" (Stroh";"2";2;12;3;;;0,00;1;2,40;2,30;0;0;0;0;0;0;0;0;0;0;6,00;0;0
2175;1662;"Nachbestattung";"Über der Grabkammer der Erstbestattung gelegene Nachbestattung, schlecht erhalten, aber noch mit einigen Steinen abgedeckt [auch die Nachbestattung war also in den Hügel ""integriert""]; nach Hughes bestand zwischen beiden ein Höhenunterschied von mindesten";"3";3;14;1;;;;2;1,40;1,20;0;0;0;0;0;0;0;0;0;0;;0;0
2176;1663;"Erstbestattung";"Grabkammer, deren ehemalige Wände sich innerhalb der Steinpackung (4 x 4,4 m) deutlich durch steinfreie Zone abzeichneten (außen: 2,7 x 2,2 m; innen: 2,1 x 1,8 m; nach Stroh ergibt allerdings der Kammerinhalt eine etwas andere Orientierung und Größe: SSW ";"2";3;6;3;;;0,00;1;2,40;2,00;0;0;0;0;0;0;0;0;0;0;4,20;0;0
2176;1664;"Nachbestattung I";"Nachbestattung, die offensichtlich in die Grabkammer der Erstbestattung eingebracht worden ist; erhalten sind Teile des Körpers von der Hüfte abwärts, auf dem Leichenbrand der Erstbestattung gelegen; genaue Zuordnung von Keramik oder Trachtbestandteilen a";"3";3;9;1;;;;4;;;0;0;0;0;0;0;0;0;0;0;;0;0
2176;1665;"Nachbestattung II";"Nachbestattung, die offensichtlich auf der der Grabkammer der Erst- und 1. Nachbestattung aufliegenden Steindecke aufgebracht worden war [demnach also eine eigene Grabkammer aufwies]; Anzahl von Keramikbeigaben entlang der südlichen SO-Wand, verstreute Sk";"3";3;6;1;;;;2;;;0;0;0;0;0;0;0;0;0;1;;0;0
2177;1666;"Erstbestattung";"Grabkammer unter Steinpackung, die noch bis zu 5 Schichten (0,5 m) erhalten war; Größe und Ausrichtung der Grabkammer unsicher [Stroh gibt zwar eine Orientierung an, doch scheinen seine Grabgrenzen irreführend]; im NW nach Stroh großflächige Störung, dere";"2";3;9;3;;;0,00;2;;;0;1;0;0;0;0;0;0;0;0;7,20;0;0
2178;1667;"Brandgrab 14 A";"Wohl in Grube eingebrachtes Urnengrab; von ersterer fanden sich jedoch keine Spuren; in Urne weiteres Gefäß und wohl Leichenbrand; Leichenbrand eines weiteren Individuums ohne Fundnummer [Zuordnung unklar; evtl. zu Grab 14 B oder C gehörig?]";"1";2;9;1;;;;4;;;1;0;0;0;0;0;0;0;0;0;;0;4
2179;1668;"Brandgrab 14 C";"Brandschüttungsgrab, wohl in Grube, von der sich jedoch keine Spuren fanden; Leichenbrand auf und bei Schale";"1";2;9;1;;;;4;;;0;0;0;0;0;0;0;0;0;0;;0;0
2180;1669;"Brandgrab 14 B";"Durch dünne Steinplatte (0,6 x 0,4 m) abgedeckte mit tiefschwarzer Erde gefüllte Grube, die Keramikscherben, Leichenbrand- und angeblich Holzkohlepartikel enthielt (ohne etwa Leichenbrandkonzentrationen); auffälligerweise ist Keramik offensichtlich bereit";"1";2;14;2;0,70;0,44;0,40;4;;;0;0;0;0;0;0;0;0;0;0;;0;0
2181;1670;"Stelle 15-Ost";"Humose, unregelmäßige muldenförmig eingetiefte Verfärbung (2,4 x 2,2 m) mit dunklerem Mittelteil (dort Keramikbruch und Leichenbrand)";"1";3;9;2;1,60;0,80;0,45;4;;;0;0;0;0;0;0;0;0;0;0;;0;0
2182;1671;"Brandgrab (?)";"Keramikscherben und Leichenbrand im Bereich einer dunklen, holzkohlehaltigen Schicht, die von der Grabkammer von Hügel 16 nach S zog [deshalb evtl. Zusammenhang mit Hügel 16]";"1";3;9;2;;;;4;;;0;0;0;0;0;0;0;0;0;0;;0;0
2183;1672;"Erstbestattung";"Unregelmäßig erhaltene Steinpackung; in ihr zeichnete sich Grabkammer durch kleinere Steine ab; Grabkammersohle war bedeckt von dünner, schwarzer, kohliger Schicht, die unter die Steinpackung nach S zog [Reste des Scheiterhaufens?]; im S der Grabkammer Gr";"2";3;12;3;;;0,00;1;1,35;1,30;0;0;0;1;0;0;0;0;0;0;4,80;0;0
2183;1673;"Nachbestattung";"2 Gefäße im NO der Grabkammer der Erstbestattung, von dieser durch Lage kleiner Steine getrennt und nach Eindruck von Stroh durch große Steinbrocken kammerartig eingefaßt; im s Gefäß Leichenbrand [allerdings unklar, ob nicht noch mehr Gefäße Nachbestattun";"3";3;9;1;;;;4;;;0;0;0;0;0;0;0;0;0;0;;0;0
2184;1674;"Gefäßgruppe 17";"Ensemble aus Napf, Schälchen und Schale, etwas in den gewachsenen Boden hineinreichend; im Umkreis von 0,2 m war Boden durch kohlige Partikel schwarz verfärbt; Napf durch Schälchen abgedeckt; darin kein Leichenbrand, sondern Knochen von 3 Erdkröten, 1 Zwe";"4";1;9;2;0,75;0,45;;4;;;0;0;0;0;0;0;0;0;0;0;;0;0
2185;1675;"Brandgrab";"Grube, die mit kohligem Boden und Leichenbrandsplittern gefüllt war; auf dem Grund der Grube mehrere Gefäße, eines davon mit Leichenbrand [Anthropologen bestimmten insgesamt 2-3 Individuen]";"1";2;9;2;0,55;0,55;0,50;3;;;1;0;0;0;0;0;0;0;0;0;;0;4
2186;1677;"Stelle E";"Verfärbung von 0,2 m Dm., enthielt Leichenbrand, Scherben und Bronzefragmente";"1";2;9;2;0,20;0,20;;4;;;0;0;0;0;0;0;0;0;0;0;;0;0
2187;1678;"Grabkammer";"Grabkammer unter einer Steinpackung aus kleineren Steinen, innerhalb derer sich die Grabkammerwände durch steinfreie bzw. -arme Streifen zu erkennen gaben; Grabkammerinhalt war stark gestört [Stroh geht von gezielter Störung aus, wahrscheinlicher ist jedo";"2";3;14;3;;;0,00;2;3,00;2,20;1;0;0;0;0;0;0;0;0;0;6,00;0;4
2188;1679;"Brandgrab";"Wohl unerkanntes, hallstattzeitliches Brandgrab in der Umgebung des nachhallstattzeitlichen Körpergrabes; näheres unbekannt; dabei auch weitere Skelettreste [wohl Streufunde von zerstörtem Grab]";"1";3;9;1;;;;4;;;0;0;0;0;0;0;0;0;0;0;;0;0
2189;1680;"Erstbestattung";"Wohl Grabkammer unter einer Steinpackung [nach Freifläche innerhalb der Steinpackung und der Beigabenverteilung interpoliert], stark gestört; Leichenbrandsplitter [genaue Lage unklar], 2 O-W-gerichtete Reihen von Keramik; in der SO-Ecke der angenommenen G";"2";3;15;3;;;0,00;2;2,00;1,00;0;0;0;0;0;0;0;0;0;0;4,00;0;0
2190;1681;"Erstbestattung";"Wohl durch Ackerbau gestörte Grabkammer mit Steinpackung; die Kammer zeichnete sich als steinfreiere Zone ab; in w Hälfte Reste einer Körperbestattung, dabei Trachtschmuck; Keramik in O-Hälfte";"2";3;5;3;;;0,00;2;2,00;1,35;0;0;0;0;0;0;0;0;0;0;4,20;0;3
2191;1682;"Brandgrab";"Brandgrab unter einem Steinbau; seichte, etwa quadratische Grube mit holzkohlehaltiger Füllung und einzelnem Leichenbrandsplitter [deshalb geht Stroh nicht von einem Grab aus]; Beigaben in s Hälfte auf Fläche von 0,6 x 0,6 m, wurden auf einer 0,06-0,08 m ";"1";2;9;2;1,00;1,00;0,20;4;;;0;0;0;0;0;0;0;0;0;0;1,20;0;0
2192;1683;"Urnengrab 24";"Urne ohne weitere Kennzeichnung oder Abdeckung an der Innenseite des Plattenkranzes von Hügel 16 eingebracht [hier scheint zeitliches Verhältnis eindeutig]; etwas Leichenbrand in der Urne, mehr nahebei; im Leichenbrand 3 Scherben";"1";1;9;3;;;0,00;3;;;0;0;0;0;0;0;0;0;0;0;;0;0
2193;1684;"Erstbestattung";"Aus Verteilung der Beigaben und einigen Steinlücken erschlossene Grabkammer unter einer Steinpackung; Grabkammer in der Orientierung leicht nach W abweichend; Keramik entlang der O-Wand und Gefäß im NW wohl Primärbestattung zuzuweisen; Hughes geht von ein";"2";3;5;3;;;0,00;2;2,00;2,00;0;0;0;0;0;0;0;0;0;0;4,00;0;0
2193;1685;"Nachbestattung";"Leichenbrandreste, zusammen mit Tierknochen geborgen; nach Hughes zu Nachbestattung zu rechnen [Zuordnung allerdings unsicher]; einige Keramik-Beigaben fanden sich auf höherem Niveau, diese in jedem Fall zur Nachbestattung zu zählen";"3";3;9;1;;;;4;;;0;0;0;0;0;0;0;0;0;0;;0;0
2194;1686;"Urnengrab 26";"Urne mit Deckschale, in einer mit Brandresten gefüllten Grube";"1";2;9;2;;;0,22;3;;;0;0;0;0;0;0;0;0;0;0;;0;0
2195;1688;"Urnengrab 27";"Urne mit Deckschale, in einer Grube mit Brandresten, die auch Leichenbrandstücke enthielten; Grube war mit Steinen, die nach Stroh dem Feuer ausgesetzt worden waren, ausgekleidet; nach Hughes waren Grubenwände relativ steil; Urne stand nicht direkt auf de";"1";2;5;2;0,80;0,60;0,20;3;;;0;0;0;0;0;0;0;0;0;0;;0;0
2196;1689;"Urnengrab 28";"Verfärbung von 2 x 2 m bzw. 2,4 x 2,4 m, verfüllt mit humosem, kohlehaltigem Material, Streuscherben und Steinen [offensichtlich sehr flach; Brandplatz? zu Urnengrab 28 zugehörig?]; ""Beim Tiefergehen wurde die Verfärbung heller, nur im Bereich der Urne bl";"1";2;9;2;;;0,43;3;;;0;0;0;0;0;0;0;0;0;0;;0;0
2197;1690;"Brandgrab 29";"""Der Leichenbrand war mit der Asche in eine gerundet quadratische Grube ... eingefüllt.""; keine Beigaben";"1";2;9;2;0,30;0,30;0,20;3;;;0;0;0;0;0;0;0;0;0;0;;0;0
2198;1691;"Erstbestattung";"Grabkammer unter einer Steinpackung; Leichenbrandhäufchen im W, gut erhaltenes Skelett (Skelett 1) entlang der Mittelachse, verräumte Knochen an der O-Wand (Skelett 2); Hughes nimmt eine Brandbestattung als Primärbestattung an, der das gut erhaltene Skele";"2";3;5;3;;;0,00;2;2,50;2,25;0;0;0;1;0;0;0;0;0;0;7,20;0;0
2198;1692;"Nachbestattung I";"Nachbestattung im Zentrum der Grabkammer; Zuordnung von einzelnen Beigaben nicht möglich";"3";3;9;1;;;;4;;;0;0;0;0;0;0;0;0;0;0;;0;0
2198;1693;"Nachbestattung II";"Nachbestattung, nach Hughes wohl auf der Kammerdecke angelegt, stark gestört [Hughes schließt deshalb nicht aus, daß Skelett 2 die erste Nachbestattung darstellt]; keine Beigaben sicher zuweisbar";"3";3;9;1;;;;4;;;0;0;0;0;0;0;0;0;0;0;;0;0
2199;1694;"Erstbestattung";"Wohl ehemals Grabkammer unter Steinpackung, die jedoch schlecht erhalten war; innerhalb des Hügels sind bis zu 6 Bestattungsniveaus anzunehmen, die nach Hughes eine genaue Zuordnung der Beigaben unmöglich machen; Primärbestattung jedenfalls Brandbestattun";"2";3;9;3;;;0,00;2;;;0;0;0;0;0;0;0;0;0;0;4,00;0;3
2199;1695;"Nachbestattung I";"Körpernachbestattung im Zentrum der Grabkammer der Erstbestattung; Zuordnung einzelner Beigaben aufgrund weiterer Nachbestattungen unmöglich; an den Unterarmen allerdings wohl je ein Bronzehohlarmring";"3";3;9;1;;;;4;;;0;0;0;0;0;0;0;0;0;0;;0;3
